source,policy,n,targets,unique_smiles,solved_rate,top_score_mean,route_steps_mean,route_steps_median,precursors_in_stock_mean,precursors_total_mean,search_time_mean,risk_mean,risk_gt_0_5,qed_mean,dock_pose_pass
SGEDiff,qed,91,41,91,0.0,0.31762829046666663,4.5,5.0,1.1547619047619047,2.1785714285714284,6.243212776525,0.9968133656884292,1.0,0.3082052436083372,0.0
SGEDiff,qed_minus_risk,91,41,91,0.0,0.31762829046666663,4.5,5.0,1.1547619047619047,2.1785714285714284,6.243212776525,0.9968133656884292,1.0,0.3082052436083372,0.0
SGEDiff,rc_select,91,41,91,0.0,0.31762829046666663,4.5,5.0,1.1547619047619047,2.1785714285714284,6.243212776525,0.9968133656884292,1.0,0.3082052436083372,0.0
